id,timestamp,company_name,lei,position_percent,latest_position_date
39289,2025-08-06 12:49,INVISIO AB,54930054EB7KX3MY2Q11,2.34,2025-08-05
39290,2025-08-06 12:49,Hexagon Aktiebolag,549300WJFW6ILNI4TA80,1.32,2025-08-05
39291,2025-08-06 13:05,Lindab International AB,54930085MH6IRQ1JP227,2.24,2025-08-05
39292,2025-08-06 13:05,Mips AB,549300LZSA4S0L54VQ25,5.34,2025-08-05
39293,2025-08-06 13:05,MilDef Group AB,9845009F7Q0D56B38270,4.78,2025-08-05
39294,2025-08-06 13:34,Oncopeptides AB,549300J9WWQ5CBYQ1M77,2.09,2025-08-05
39295,2025-08-06 13:34,Tobii AB,54930045LD4XTJCBGS35,2.24,2025-08-05
39296,2025-08-06 13:53,B3 Consulting Group AB (publ),549300DY2G2PN6NAI688,0.3,2025-08-05
39297,2025-08-06 13:53,Vimian Group AB,549300OQ8R5TCAP0BS18,1.51,2025-08-05
39298,2025-08-06 13:53,Hexatronic Group AB,2138001VSY1B4U9JLM82,13.82,2025-08-05
39299,2025-08-06 13:53,Alligator Bioscience AB,549300E15VI0MB7LXV19,0.32,2025-08-05
39300,2025-08-06 13:53,Crunchfish AB,549300SCGCKME2FXVY03,0.23,2025-08-05
39301,2025-08-06 13:53,Freemelt Holding AB (publ),549300H8OR0SJ7WUDC61,0.15,2025-08-05
39302,2025-08-06 14:01,Xvivo Perfusion Aktiebolag,549300G2464FYLS14B41,7.85,2025-08-05
39303,2025-08-06 14:01,Hexatronic Group AB,2138001VSY1B4U9JLM82,13.92,2025-08-05
39304,2025-08-06 14:23,CoinShares International Ltd,549300OUFYN9P5VF9D79,0.7,2025-08-05
39305,2025-08-06 14:23,Storytel AB (publ),549300I1FSPPI9HHU419,1.77,2025-08-05
39306,2025-08-06 14:23,SaltX Technology Holding AB (publ),549300W31010S0FY9U64,0.11,2025-08-05
39307,2025-08-06 15:18,Scandic Hotels Group AB,529900JY9ZBGUXGRKQ86,0.99,2025-07-23
39308,2025-08-06 15:18,Knowit Aktiebolag (publ),549300CM6KSG2GY3HV62,1.58,2025-08-05
39309,2025-08-06 15:18,Castellum Aktiebolag,549300GU5OHTR1T5IY68,7.25,2025-08-05
39310,2025-08-06 15:36,Knowit Aktiebolag (publ),549300CM6KSG2GY3HV62,1.47,2025-08-04
39311,2025-08-06 15:36,Castellum Aktiebolag,549300GU5OHTR1T5IY68,7.26,2025-08-05
39312,2025-08-06 15:36,Scandic Hotels Group AB,529900JY9ZBGUXGRKQ86,1.09,2025-07-31
39313,2025-08-07 05:11,Essity Aktiebolag (publ),549300G8E6YUVJ1DA153,1.69,2025-08-06
39314,2025-08-07 05:11,Scandic Hotels Group AB,529900JY9ZBGUXGRKQ86,0.99,2025-07-23
39315,2025-08-07 05:11,Xvivo Perfusion Aktiebolag,549300G2464FYLS14B41,7.75,2025-08-05
39316,2025-08-07 05:11,Knowit Aktiebolag (publ),549300CM6KSG2GY3HV62,1.58,2025-08-05
39317,2025-08-07 05:11,Castellum Aktiebolag,549300GU5OHTR1T5IY68,7.25,2025-08-05
39318,2025-08-07 05:11,Aktiebolaget SKF,549300B6HWYEE57O8J84,5.35,2025-08-06
39319,2025-08-07 05:11,Alligator Bioscience AB,549300E15VI0MB7LXV19,0.43,2025-08-06
39320,2025-08-07 05:11,Fabege AB,549300JNPI46XNH0PM97,5.85,2025-08-05
39321,2025-08-07 05:26,Cibus Nordic Real Estate AB (publ),549300PW36MFK96GCR23,3.96,2025-08-05
39322,2025-08-07 05:26,Hexatronic Group AB,2138001VSY1B4U9JLM82,13.79,2025-08-06
39323,2025-08-07 05:26,Hexagon Aktiebolag,549300WJFW6ILNI4TA80,1.42,2025-08-06
39324,2025-08-07 05:26,Mips AB,549300LZSA4S0L54VQ25,5.25,2025-08-05
39325,2025-08-07 05:26,AFRY AB,549300Q87LKPPD4X9R30,1.99,2025-08-05
39326,2025-08-07 05:37,Sveafastigheter AB (publ),636700W1VM86O2G2AA36,1.39,2025-08-05
39327,2025-08-07 05:37,Storytel AB (publ),549300I1FSPPI9HHU419,1.87,2025-08-05
39328,2025-08-07 05:37,Fasadgruppen Group AB (publ),549300E24LG2Z7KCFQ23,2.23,2025-08-05
39329,2025-08-07 05:37,MilDef Group AB,9845009F7Q0D56B38270,4.71,2025-08-06
39330,2025-08-07 05:37,BeammWave AB,9845008AD575B0BD7B65,0.86,2025-08-06
39331,2025-08-07 05:37,Soltech Energy Sweden AB (publ),549300RFE1X384DWQW10,0.57,2025-08-06
39332,2025-08-07 05:37,Cint Group AB (publ),549300KSY3P5G8XC0A34,2.18,2025-08-05
39333,2025-08-07 05:37,Neobo Fastigheter AB (publ),213800QBPS3L89U9TZ44,0.33,2025-07-31
39334,2025-08-07 07:17,Stillfront Group AB (publ),529900SYKCO4GYBTIJ54,1.53,2025-07-24
39335,2025-08-07 08:48,Intrum AB,549300UNCO2FCUWXX470,3.51,2025-08-06
39336,2025-08-07 09:24,Yubico AB,549300I9RBIU9DW59H39,6.46,2025-08-07
39337,2025-08-07 09:24,NIBE Industrier AB,549300ZQH0FIF1P0MX67,5.83,2025-08-01
39338,2025-08-07 09:36,Truecaller AB,549300TEYF1FA5G5GK26,6.33,2025-08-07
39339,2025-08-07 09:36,Volvo Car AB,5299000EAMGGBEYP7J33,4.74,2025-08-07
39340,2025-08-07 09:36,Hexatronic Group AB,2138001VSY1B4U9JLM82,13.98,2025-08-07
39341,2025-08-07 09:36,Hemnet Group AB (publ),5493008VIU67J3HUAR07,2.36,2025-08-07
39342,2025-08-07 09:50,Hexatronic Group AB,2138001VSY1B4U9JLM82,13.95,2025-08-07
39343,2025-08-07 09:50,Vitec Software Group AB (publ),5493005EB5RV1QHE6H94,7.02,2025-08-01
39344,2025-08-07 09:50,PILA PHARMA AB,6488Z7WG18Q0ZN0V0262,0.1,2025-08-01
39345,2025-08-07 10:15,Svenska Cellulosa Aktiebolaget SCA,549300FW5JDRV1IJ0M67,3.76,2025-08-01
39346,2025-08-07 10:40,Sinch AB (publ),549300UXY7QM6IDCGI12,1.75,2025-08-06
39347,2025-08-07 10:40,Actic Group AB,549300HI1JEY110HXM08,0.62,2025-08-06
39348,2025-08-07 10:40,Oncopeptides AB,549300J9WWQ5CBYQ1M77,1.58,2025-08-06
39349,2025-08-07 10:53,Aktiebolaget Volvo,549300HGV012CNC8JD22,1.43,2025-08-06
39350,2025-08-07 10:53,Xvivo Perfusion Aktiebolag,549300G2464FYLS14B41,7.78,2025-08-06
39351,2025-08-07 11:13,Hexatronic Group AB,2138001VSY1B4U9JLM82,13.91,2025-08-07
39352,2025-08-07 11:13,Mips AB,549300LZSA4S0L54VQ25,5.14,2025-08-06
39353,2025-08-07 11:13,Inwido AB (publ),529900A9NKQW5UTHBG13,1.22,2025-08-06
39354,2025-08-07 11:13,Aktiebolaget Electrolux,549300Y3HHZB1ZGFPJ93,10.98,2025-08-06
39355,2025-08-07 11:26,AddLife AB,5493005T3M7CD7XWE013,0.99,2025-07-18
39356,2025-08-07 11:26,Nobia AB,529900MZ8Y3QGPDF6815,2.55,2025-08-06
39357,2025-08-07 11:26,SSAB AB,529900329VS14ZIML164,3.45,2025-08-06
39358,2025-08-07 11:26,Nelly Group AB (publ),549300TY1ZF7FQEF0552,0.12,2025-08-06
39359,2025-08-07 11:26,Coor Service Management Holding AB,529900TMO6717OKBSU69,1.25,2025-08-06
39360,2025-08-07 11:26,Smart Eye Aktiebolag (publ),549300BUD7ZPFPKM6856,2.98,2025-08-06
39361,2025-08-07 11:39,Hexatronic Group AB,2138001VSY1B4U9JLM82,13.8,2025-08-07
39362,2025-08-07 11:39,Fabege AB,549300JNPI46XNH0PM97,5.75,2025-08-05
39363,2025-08-07 11:39,Orrön Energy AB,549300IULC8F8IGXKI15,4.2,2025-08-06
39364,2025-08-07 11:57,INTERNATIONAL PETROLEUM CORPORATION,54930025D80LU0SMR645,1.39,2025-07-28
39365,2025-08-07 11:57,Storytel AB (publ),549300I1FSPPI9HHU419,1.77,2025-08-05
39366,2025-08-07 11:57,Sinch AB (publ),549300UXY7QM6IDCGI12,1.65,2025-08-06
39367,2025-08-07 11:57,Truecaller AB,549300TEYF1FA5G5GK26,6.42,2025-08-07
39368,2025-08-07 11:57,MilDef Group AB,9845009F7Q0D56B38270,4.74,2025-08-06
39369,2025-08-07 11:57,SAAB Aktiebolag,549300ZHO4JCQQI13M69,2.0,2025-08-06
39370,2025-08-07 11:57,ASSA ABLOY AB,549300YECS8HKCIMMB67,0.47,2025-07-30
39371,2025-08-07 12:13,Aktiebolaget Volvo,549300HGV012CNC8JD22,1.33,2025-08-06
39372,2025-08-07 12:13,Munters Group AB,549300KYCB37YAVUV523,2.51,2025-08-06
39373,2025-08-07 12:13,Cint Group AB (publ),549300KSY3P5G8XC0A34,2.27,2025-08-06
39374,2025-08-07 12:13,Aktiebolaget SKF,549300B6HWYEE57O8J84,5.39,2025-08-06
39375,2025-08-07 12:13,Svenska Cellulosa Aktiebolaget SCA,549300FW5JDRV1IJ0M67,3.58,2025-08-01
39376,2025-08-07 12:26,Swedish Orphan Biovitrum AB (publ),549300124Y3MQI87PT35,2.08,2025-08-06
39377,2025-08-07 12:26,Episurf Medical AB,549300GORBCSMHZB2J75,1.25,2025-08-06
39378,2025-08-07 12:26,SaltX Technology Holding AB (publ),549300W31010S0FY9U64,0.22,2025-08-06
39379,2025-08-07 12:26,Scandic Hotels Group AB,529900JY9ZBGUXGRKQ86,1.09,2025-08-06
39380,2025-08-07 12:26,Aktiebolaget SKF,549300B6HWYEE57O8J84,5.46,2025-08-06
39381,2025-08-07 12:41,Senzime AB (publ.),549300JQF174JP0MM382,0.19,2025-08-06
39382,2025-08-07 12:41,Intrum AB,549300UNCO2FCUWXX470,3.46,2025-08-06
39383,2025-08-07 12:41,Aktiebolaget Electrolux,549300Y3HHZB1ZGFPJ93,11.06,2025-08-06
39384,2025-08-07 12:41,BioArctic AB,549300Y0OI2WVUNHLC33,4.12,2025-08-06
39385,2025-08-07 12:41,Gränges AB,5493006UG44TYSIXOB13,0.76,2025-08-06
39386,2025-08-07 12:55,Alleima AB,529900EBHTYGLA6PGP77,3.67,2025-08-06
39387,2025-08-07 12:55,Yubico AB,549300I9RBIU9DW59H39,6.36,2025-08-07
39388,2025-08-07 12:55,Wallenstam AB,21380081R2P9MKFQBD25,3.5,2025-08-06
39389,2025-08-07 12:55,Addnode Group Aktiebolag (publ),213800CQXEA3W1YWXZ31,1.12,2025-08-06
39390,2025-08-07 12:55,Aktiebolaget SKF,549300B6HWYEE57O8J84,5.63,2025-08-06
39391,2025-08-07 12:55,Bergman & Beving Aktiebolag,549300RC0HUZSJYJO751,0.38,2025-07-31
39392,2025-08-07 12:55,Evolution AB (publ),549300SUH6ZR1RF6TA88,3.78,2025-07-30
39393,2025-08-07 13:09,Neobo Fastigheter AB (publ),213800QBPS3L89U9TZ44,0.23,2025-05-26
39394,2025-08-07 13:09,Hansa Biopharma AB,549300LLEO25ZJJ3NT91,3.77,2025-08-05
39395,2025-08-07 13:09,Wihlborgs Fastigheter AB,549300RC1YDJPITF8X06,1.79,2025-08-06
39396,2025-08-07 13:09,Svenska Cellulosa Aktiebolaget SCA,549300FW5JDRV1IJ0M67,3.55,2025-08-06
39397,2025-08-07 13:25,AAK AB (publ),549300GK4LGIDDWJWL07,2.45,2025-08-06
39398,2025-08-07 13:41,GomSpace Group AB,213800ES6SHKK5QTN734,0.2,2025-07-28
39399,2025-08-07 13:41,Oncopeptides AB,549300J9WWQ5CBYQ1M77,1.42,2025-08-06
39400,2025-08-07 13:41,Actic Group AB,549300HI1JEY110HXM08,0.65,2025-08-06
39401,2025-08-07 13:41,Tobii AB,54930045LD4XTJCBGS35,2.34,2025-08-06
39402,2025-08-07 13:59,Pierce Group AB (publ),54930082SM8KO7LCER77,0.2,2025-08-06
39403,2025-08-07 13:59,Castellum Aktiebolag,549300GU5OHTR1T5IY68,7.14,2025-08-06
39404,2025-08-07 13:59,Freemelt Holding AB (publ),549300H8OR0SJ7WUDC61,0.2,2025-08-06
39405,2025-08-07 13:59,Orrön Energy AB,549300IULC8F8IGXKI15,4.22,2025-08-06
39406,2025-08-07 13:59,Fabege AB,549300JNPI46XNH0PM97,5.87,2025-08-06
39409,2025-08-07 13:59,MilDef Group AB,9845009F7Q0D56B38270,4.74,2025-08-06
39407,2025-08-07 14:25,Yubico AB,549300I9RBIU9DW59H39,6.26,2025-08-07
39408,2025-08-07 14:25,MilDef Group AB,9845009F7Q0D56B38270,4.84,2025-08-06
39410,2025-08-07 14:53,Cell Impact AB (publ),549300PS6XPVP3MP2W76,0.93,2025-05-20
39411,2025-08-07 14:53,MEKO AB,529900R809HC1RFRQA91,0.59,2025-08-06
39412,2025-08-07 15:28,Boliden AB,21380059QU7IM1ONDJ56,4.29,2025-08-06
39413,2025-08-07 15:28,KAMBI GROUP PLC,2138003TN71ZS4RHIJ87,2.93,2025-08-06
39414,2025-08-07 15:28,KlaraBo Sverige AB,5493001FIOIXOKMHG857,0.51,2025-08-06
39415,2025-08-07 15:28,Platzer Fastigheter Holding AB (publ),5493009KPII4BZE70820,0.5,2025-08-06
39416,2025-08-07 15:28,Dometic Group AB (publ),549300STIPMK5VSA7Y59,1.79,2025-08-06
39417,2025-08-07 15:30,Surgical Science Sweden AB,549300YROAI18G6JL885,3.7,2025-08-06
39418,2025-08-07 17:43,BeammWave AB,9845008AD575B0BD7B65,0.83,2025-08-07
39419,2025-08-07 17:43,Sedana Medical AB (publ),549300FQ3NJRI56LCX32,2.99,2025-08-06
39420,2025-08-07 17:43,Truecaller AB,549300TEYF1FA5G5GK26,6.54,2025-08-07
39421,2025-08-07 19:25,Truecaller AB,549300TEYF1FA5G5GK26,6.42,2025-08-07
39422,2025-08-07 20:43,Truecaller AB,549300TEYF1FA5G5GK26,6.54,2025-08-07
39423,2025-08-07 20:43,Sinch AB (publ),549300UXY7QM6IDCGI12,1.79,2025-08-07
39424,2025-08-07 21:53,Cell Impact AB (publ),549300PS6XPVP3MP2W76,0.49,2025-05-20
39425,2025-08-07 22:42,Billerud Aktiebolag (publ),549300YJUYJ9A24RXL71,2.13,2025-08-07
39426,2025-08-07 22:42,Heba Fastighets Aktiebolag,549300B1UZTBDU27UJ88,0.3,2025-08-04
39427,2025-08-07 23:57,H & M Hennes & Mauritz AB,529900O5RR7R39FRDM42,4.64,2025-08-01
39428,2025-08-08 03:13,Sdiptech AB (publ),549300JBO7VTEGMRW310,4.75,2025-08-07
39429,2025-08-08 03:29,Cint Group AB (publ),549300KSY3P5G8XC0A34,2.37,2025-08-07
39430,2025-08-08 03:29,Sdiptech AB (publ),549300JBO7VTEGMRW310,4.74,2025-08-07
39431,2025-08-08 03:29,Aktiebolaget SKF,549300B6HWYEE57O8J84,5.53,2025-08-06
39432,2025-08-08 08:59,Castellum Aktiebolag,549300GU5OHTR1T5IY68,7.09,2025-08-07
39433,2025-08-08 09:26,Arctic Blue Beverages AB,9845009EKE99A541ED23,1.55,2025-08-07
39434,2025-08-08 10:02,Skanska AB,549300UINV5RINHGMG07,1.39,2025-08-07
39435,2025-08-08 10:02,SAAB Aktiebolag,549300ZHO4JCQQI13M69,1.9,2025-08-04
39436,2025-08-08 10:09,MilDef Group AB,9845009F7Q0D56B38270,4.82,2025-08-07
39437,2025-08-08 10:09,Hexatronic Group AB,2138001VSY1B4U9JLM82,13.81,2025-08-07
39438,2025-08-08 10:09,Vitec Software Group AB (publ),5493005EB5RV1QHE6H94,7.12,2025-08-07
39439,2025-08-08 10:25,Heba Fastighets Aktiebolag,549300B1UZTBDU27UJ88,0.4,2025-08-07
39440,2025-08-08 10:25,Avanza Bank Holding AB,549300MBWR5H8SIJLE03,4.9,2025-08-07
39441,2025-08-08 11:02,Swedish Orphan Biovitrum AB (publ),549300124Y3MQI87PT35,1.98,2025-08-06
39442,2025-08-08 11:02,Coor Service Management Holding AB,529900TMO6717OKBSU69,1.32,2025-08-07
39443,2025-08-08 11:02,Dustin Group AB,549300C3IRYAOWOT0783,2.76,2025-08-07
39444,2025-08-08 11:02,Elekta AB (publ),54930044O54BK617EP80,7.8,2025-08-01
39445,2025-08-08 11:16,Swedencare AB (publ),549300FZT7YIF6SWX789,1.73,2025-08-07
39446,2025-08-08 11:16,Embracer Group AB,549300RFXXKT652HB549,5.99,2025-08-07
39447,2025-08-08 11:16,Bergman & Beving Aktiebolag,549300RC0HUZSJYJO751,0.47,2025-08-07
39448,2025-08-08 11:16,Aktiebolaget Electrolux,549300Y3HHZB1ZGFPJ93,11.15,2025-08-07
39449,2025-08-08 11:16,NCAB Group AB (publ),549300RUPCK2N43ES354,3.09,2025-08-07
39450,2025-08-08 11:16,Oncopeptides AB,549300J9WWQ5CBYQ1M77,0.7,2025-08-06
39451,2025-08-08 11:30,Holmen Aktiebolag,52990080SH3454F0QE68,2.26,2025-08-05
39452,2025-08-08 11:30,AAK AB (publ),549300GK4LGIDDWJWL07,2.43,2025-08-07
39453,2025-08-08 11:30,Boliden AB,21380059QU7IM1ONDJ56,4.19,2025-08-07
39454,2025-08-08 11:30,Ovzon AB (publ),549300U82F1HQRSTYZ66,0.4,2025-08-04
39455,2025-08-08 11:30,Samhällsbyggnadsbolaget i Norden AB,549300HX9MRFY47AH564,12.46,2025-08-04
39456,2025-08-08 11:46,Beijer Ref AB (publ),549300PZZEUVH08H4G75,3.53,2025-08-07
39457,2025-08-08 11:46,G5 Entertainment AB (publ),549300K7QJ1N1FEG2X81,1.6,2025-08-07
39458,2025-08-08 11:46,Sinch AB (publ),549300UXY7QM6IDCGI12,1.89,2025-08-07
39459,2025-08-08 11:46,Aktiebolaget Electrolux,549300Y3HHZB1ZGFPJ93,11.44,2025-08-07
39460,2025-08-08 12:02,Rusta AB (publ),549300V512S3QMRNO618,0.7,2025-07-21
39461,2025-08-08 12:02,Billerud Aktiebolag (publ),549300YJUYJ9A24RXL71,2.23,2025-08-07
39462,2025-08-08 12:02,Hexatronic Group AB,2138001VSY1B4U9JLM82,13.72,2025-08-07
39463,2025-08-08 12:02,Boliden AB,21380059QU7IM1ONDJ56,4.27,2025-08-07
39464,2025-08-08 12:02,Cereno Scientific AB,549300VX8KTMYDS6NM84,0.6,2025-08-01
39465,2025-08-08 12:15,NOTE AB (publ),54930038JVQ3CMTEO084,0.18,2025-05-27
39466,2025-08-08 12:15,Indutrade Aktiebolag,549300FISLQ6CEFP1867,0.89,2025-08-06
39467,2025-08-08 12:15,Episurf Medical AB,549300GORBCSMHZB2J75,1.4,2025-08-07
39468,2025-08-08 12:15,Castellum Aktiebolag,549300GU5OHTR1T5IY68,6.99,2025-08-07
39469,2025-08-08 12:15,Sedana Medical AB (publ),549300FQ3NJRI56LCX32,2.84,2025-08-06
39470,2025-08-08 12:15,JM AB,529900X0UEM9DOM6FK12,5.38,2025-08-04
39471,2025-08-08 12:28,Prevas Aktiebolag,5493007FF9DNP5DUJQ78,0.1,2025-07-23
39472,2025-08-08 12:28,Evolution AB (publ),549300SUH6ZR1RF6TA88,3.88,2025-08-07
39473,2025-08-08 12:28,Sdiptech AB (publ),549300JBO7VTEGMRW310,4.64,2025-08-07
39474,2025-08-08 12:28,Swedencare AB (publ),549300FZT7YIF6SWX789,1.63,2025-08-07
39475,2025-08-08 12:28,Holmen Aktiebolag,52990080SH3454F0QE68,2.15,2025-08-05
39476,2025-08-08 12:28,Storskogen Group AB (publ),549300DL3K4HLJ41KD24,0.97,2025-08-07
39477,2025-08-08 12:28,SaltX Technology Holding AB (publ),549300W31010S0FY9U64,0.11,2025-08-05
39478,2025-08-08 12:42,Hexatronic Group AB,2138001VSY1B4U9JLM82,13.53,2025-08-07
39479,2025-08-08 13:05,Bufab AB (publ),5493002TF62S16D67T17,0.49,2025-08-07
39480,2025-08-08 13:20,Cint Group AB (publ),549300KSY3P5G8XC0A34,2.27,2025-08-07
39481,2025-08-08 13:46,ASSA ABLOY AB,549300YECS8HKCIMMB67,0.57,2025-08-07
39482,2025-08-08 14:03,G5 Entertainment AB (publ),549300K7QJ1N1FEG2X81,1.78,2025-08-07
39483,2025-08-08 14:03,Essity Aktiebolag (publ),549300G8E6YUVJ1DA153,1.78,2025-08-07
39484,2025-08-08 14:03,SaltX Technology Holding AB (publ),549300W31010S0FY9U64,0.21,2025-08-07
39485,2025-08-08 14:05,Sedana Medical AB (publ),549300FQ3NJRI56LCX32,2.74,2025-08-06
39486,2025-08-08 14:05,Xvivo Perfusion Aktiebolag,549300G2464FYLS14B41,7.67,2025-08-06
39487,2025-08-08 14:05,GRANGEX AB (publ),549300MZ7HL7X6AXMC13,0.1,2025-08-07
39488,2025-08-08 15:00,Xvivo Perfusion Aktiebolag,549300G2464FYLS14B41,7.77,2025-08-07
39489,2025-08-08 15:00,Diös Fastigheter AB,549300G3VF7LZQ9IW435,1.2,2025-08-07
39490,2025-08-08 15:00,Vimian Group AB,549300OQ8R5TCAP0BS18,1.62,2025-08-07
39491,2025-08-08 15:00,Active Biotech AB (publ),549300OJ44CLMRU8YE43,0.58,2025-08-07
39492,2025-08-08 15:00,Oncopeptides AB,549300J9WWQ5CBYQ1M77,0.93,2025-08-07
39493,2025-08-08 15:00,ITAB Shop Concept AB,2138001H6FCSZBP26351,0.71,2025-08-07
39494,2025-08-08 15:17,Stillfront Group AB (publ),529900SYKCO4GYBTIJ54,1.52,2025-08-07
39495,2025-08-08 15:17,Cibus Nordic Real Estate AB (publ),549300PW36MFK96GCR23,4.06,2025-08-07
39496,2025-08-08 15:17,Catena AB,549300EMLM7AH5LDLY65,4.07,2025-08-07
39497,2025-08-08 15:24,Aktiebolaget SKF,549300B6HWYEE57O8J84,5.43,2025-08-06
39498,2025-08-08 15:24,Xvivo Perfusion Aktiebolag,549300G2464FYLS14B41,7.76,2025-08-07
39499,2025-08-08 17:31,Nanexa AB,549300J5L2ECZTLID491,0.14,2025-08-08
39500,2025-08-08 17:59,Lifco AB (publ),549300RTLL4VDQRCTW41,1.35,2025-08-08
39501,2025-08-08 19:16,Hufvudstaden AB,213800UEV5ZAFFVQ4J85,2.32,2025-08-08
39502,2025-08-08 23:11,NP3 Fastigheter AB,549300MGVITW8GYJHZ50,0.76,2025-08-08
39503,2025-08-09 11:09,BeammWave AB,9845008AD575B0BD7B65,0.95,2025-08-08
39504,2025-08-09 12:39,BeammWave AB,9845008AD575B0BD7B65,0.96,2025-08-08
39505,2025-08-10 21:01,MilDef Group AB,9845009F7Q0D56B38270,4.91,2025-08-08
39506,2025-08-10 21:01,SAAB Aktiebolag,549300ZHO4JCQQI13M69,2.01,2025-08-08
39507,2025-08-10 21:01,Fasadgruppen Group AB (publ),549300E24LG2Z7KCFQ23,2.04,2025-08-05
39508,2025-08-10 22:46,Tobii AB,54930045LD4XTJCBGS35,2.29,2025-08-08
39509,2025-08-11 06:31,Stillfront Group AB (publ),529900SYKCO4GYBTIJ54,1.62,2025-08-08
39510,2025-08-11 06:31,Essity Aktiebolag (publ),549300G8E6YUVJ1DA153,1.88,2025-08-08
39511,2025-08-11 08:53,Lagercrantz Group Aktiebolag,5493002L6I4YHANEYR87,0.33,2025-07-25
39512,2025-08-11 08:53,Intrum AB,549300UNCO2FCUWXX470,3.3,2025-08-06
39513,2025-08-11 08:53,Surgical Science Sweden AB,549300YROAI18G6JL885,3.91,2025-08-08
39514,2025-08-11 08:58,Arctic Blue Beverages AB,9845009EKE99A541ED23,1.61,2025-08-08
39515,2025-08-11 09:20,Episurf Medical AB,549300GORBCSMHZB2J75,1.55,2025-08-08
39516,2025-08-11 09:44,Bravida Holding AB,549300H88IJGPNNL3T61,1.81,2025-08-05
39517,2025-08-11 09:56,Truecaller AB,549300TEYF1FA5G5GK26,6.67,2025-08-08
39518,2025-08-11 10:23,Castellum Aktiebolag,549300GU5OHTR1T5IY68,6.8,2025-08-07
39519,2025-08-11 10:23,Aktiebolaget Electrolux,549300Y3HHZB1ZGFPJ93,11.62,2025-08-08
39520,2025-08-11 10:38,JM AB,529900X0UEM9DOM6FK12,5.48,2025-08-08
39521,2025-08-11 10:38,Swedbank AB,M312WZV08Y7LYUC71685,1.87,2025-08-08
39522,2025-08-11 10:38,G5 Entertainment AB (publ),549300K7QJ1N1FEG2X81,1.89,2025-08-08
39523,2025-08-11 10:38,Inwido AB (publ),529900A9NKQW5UTHBG13,1.12,2025-08-06
39524,2025-08-11 10:54,Holmen Aktiebolag,52990080SH3454F0QE68,2.27,2025-08-08
39525,2025-08-11 10:54,BioArctic AB,549300Y0OI2WVUNHLC33,4.13,2025-08-08
39526,2025-08-11 10:54,Dustin Group AB,549300C3IRYAOWOT0783,2.72,2025-08-08
39527,2025-08-11 10:54,Svenska Handelsbanken AB,NHBDILHZTYCNBV5UYZ31,2.17,2025-08-08
39528,2025-08-11 10:54,Hexatronic Group AB,2138001VSY1B4U9JLM82,13.6,2025-08-08
39529,2025-08-11 10:54,MilDef Group AB,9845009F7Q0D56B38270,4.89,2025-08-08
39530,2025-08-11 11:08,Embracer Group AB,549300RFXXKT652HB549,6.09,2025-08-08
39531,2025-08-11 11:08,Hexatronic Group AB,2138001VSY1B4U9JLM82,13.39,2025-08-08
39532,2025-08-11 11:08,Surgical Science Sweden AB,549300YROAI18G6JL885,4.09,2025-08-08
39533,2025-08-11 11:08,MEKO AB,529900R809HC1RFRQA91,0.44,2025-08-06
39534,2025-08-11 11:25,Svenska Handelsbanken AB,NHBDILHZTYCNBV5UYZ31,2.27,2025-08-08
39535,2025-08-11 11:25,Swedbank AB,M312WZV08Y7LYUC71685,1.97,2025-08-08
39536,2025-08-11 11:25,Essity Aktiebolag (publ),549300G8E6YUVJ1DA153,1.78,2025-08-08
39537,2025-08-11 11:25,Husqvarna AB,549300GYQIIJ3UXB7655,2.41,2025-08-08
39538,2025-08-11 11:25,Aktiebolaget Volvo,549300HGV012CNC8JD22,1.43,2025-08-08
39539,2025-08-11 11:39,Beijer Ref AB (publ),549300PZZEUVH08H4G75,3.48,2025-08-08
39540,2025-08-11 11:39,Surgical Science Sweden AB,549300YROAI18G6JL885,4.1,2025-08-08
39541,2025-08-11 11:51,AAK AB (publ),549300GK4LGIDDWJWL07,2.24,2025-08-07
39542,2025-08-11 12:24,Hexatronic Group AB,2138001VSY1B4U9JLM82,12.89,2025-08-08
39543,2025-08-11 12:24,Surgical Science Sweden AB,549300YROAI18G6JL885,3.87,2025-08-08
39544,2025-08-11 12:24,Boliden AB,21380059QU7IM1ONDJ56,4.28,2025-08-08
39545,2025-08-11 12:24,Gränges AB,5493006UG44TYSIXOB13,0.75,2025-08-08
39546,2025-08-11 12:24,Dometic Group AB (publ),549300STIPMK5VSA7Y59,1.69,2025-08-06
39547,2025-08-11 12:35,Mips AB,549300LZSA4S0L54VQ25,5.15,2025-08-08
39548,2025-08-11 12:35,INVISIO AB,54930054EB7KX3MY2Q11,2.33,2025-08-08
39549,2025-08-11 12:50,Swedencare AB (publ),549300FZT7YIF6SWX789,1.73,2025-08-08
39550,2025-08-11 12:50,Mips AB,549300LZSA4S0L54VQ25,5.25,2025-08-08
39551,2025-08-11 12:57,Mips AB,549300LZSA4S0L54VQ25,5.1,2025-08-08
39552,2025-08-11 13:41,Epiroc Aktiebolag,5493004Q73OEYW1SPE91,0.8,2025-08-08
39553,2025-08-11 13:41,Surgical Science Sweden AB,549300YROAI18G6JL885,4.16,2025-08-08
39554,2025-08-11 13:49,Clinical Laserthermia Systems AB,549300TH4O6D9205O691,0.11,2025-08-08
39555,2025-08-11 13:49,SAAB Aktiebolag,549300ZHO4JCQQI13M69,1.93,2025-08-08
39556,2025-08-11 13:49,ZinZino Holding AB,549300Z20D1BP4MA0040,0.95,2025-08-08
